chr	block	start	end	block_length	n_haplotypes	n_clusters	max_cluster_size	singleton_count	dominance	shannon_entropy
chr11	chr11_2424912-2447274	2424912	2447274	22362	5096	354	2797	215	0.548862	3.3115
chr11	chr11_24344362-24386937	24344362	24386937	42575	5096	46	1988	23	0.39011	2.61964
chr11	chr11_24386937-24527546	24386937	24527546	140609	5096	949	2262	819	0.443878	4.13972
chr11	chr11_2447274-2455779	2447274	2455779	8505	5096	91	2351	46	0.461342	2.31208
chr11	chr11_24527546-24610806	24527546	24610806	83260	5096	77	3235	56	0.634812	1.22209
chr11	chr11_2455779-2505811	2455779	2505811	50032	5096	631	2347	451	0.460557	4.50464
chr11	chr11_24610806-24643173	24610806	24643173	32367	5096	329	2827	181	0.554749	3.45571
chr11	chr11_24643173-24710824	24643173	24710824	67651	5096	187	1919	139	0.37657	2.35996
chr11	chr11_24710824-24728908	24710824	24728908	18084	5096	130	3367	70	0.660714	2.3833
chr11	chr11_24728908-24737989	24728908	24737989	9081	5096	43	2880	29	0.565149	1.29055
chr11	chr11_24737989-24749098	24737989	24749098	11109	5096	7	2103	1	0.412677	2.02
chr11	chr11_24749098-24806695	24749098	24806695	57597	5096	293	3776	203	0.740973	2.15953
chr11	chr11_24806695-24819180	24806695	24819180	12485	5096	204	2782	107	0.545918	2.83744
chr11	chr11_24819180-24871378	24819180	24871378	52198	5096	10	3509	3	0.688579	1.26194
chr11	chr11_24871378-24898179	24871378	24898179	26801	5096	4	2593	0	0.50883	1.05347
chr11	chr11_24898179-24980323	24898179	24980323	82144	5096	329	2280	228	0.44741	2.6339
chr11	chr11_24980323-25077392	24980323	25077392	97069	5096	2	2599	0	0.510008	0.999711
chr11	chr11_2505811-2532473	2505811	2532473	26662	5096	84	1642	59	0.322214	2.30803
chr11	chr11_25077392-25147136	25077392	25147136	69744	5096	57	3159	38	0.619898	1.71756
chr11	chr11_25147136-25175452	25147136	25175452	28316	5096	3	3243	0	0.636381	1.30903
chr11	chr11_25175452-25222433	25175452	25222433	46981	5096	263	3206	167	0.629121	3.10212
chr11	chr11_25222433-25253523	25222433	25253523	31090	5096	37	2987	16	0.586146	1.87567
chr11	chr11_25253523-25370585	25253523	25370585	117062	5096	3	4446	0	0.872449	0.583365
chr11	chr11_2532473-2559069	2532473	2559069	26596	5096	702	2246	485	0.440738	4.84229
chr11	chr11_25370585-25516408	25370585	25516408	145823	5096	125	3061	83	0.600667	1.68168
chr11	chr11_25516408-25641754	25516408	25641754	125346	5096	64	2526	52	0.495683	2.09518
chr11	chr11_2559069-2621578	2559069	2621578	62509	5096	361	2635	276	0.517072	2.93718
chr11	chr11_25641754-25670994	25641754	25670994	29240	5096	1630	551	1177	0.108124	8.24921
chr11	chr11_25670994-25793996	25670994	25793996	123002	5096	11	3629	5	0.712127	0.932142
chr11	chr11_25793996-25857585	25793996	25857585	63589	5096	31	1566	13	0.3073	2.27306
chr11	chr11_25857585-26000683	25857585	26000683	143098	5096	255	1776	201	0.348509	2.99823
chr11	chr11_26000683-26024054	26000683	26024054	23371	5096	2	4154	0	0.815149	0.690575
chr11	chr11_26024054-26145775	26024054	26145775	121721	5096	80	2513	51	0.493132	1.9288
chr11	chr11_26145775-26244915	26145775	26244915	99140	5096	15	3483	6	0.683477	1.23982
chr11	chr11_2621578-2665458	2621578	2665458	43880	5096	4	4635	0	0.909537	0.448157
chr11	chr11_26244915-26333048	26244915	26333048	88133	5096	731	1995	505	0.391484	5.37916
chr11	chr11_26333048-26359445	26333048	26359445	26397	5096	138	3752	78	0.736264	1.97039
chr11	chr11_26359445-26469606	26359445	26469606	110161	5096	55	2938	42	0.576531	1.46763
chr11	chr11_26469606-26533202	26469606	26533202	63596	5096	800	1685	522	0.330651	5.70655
chr11	chr11_26533202-26583693	26533202	26583693	50491	5096	3	3465	0	0.679945	0.914047
chr11	chr11_26583693-26679625	26583693	26679625	95932	5096	89	2104	69	0.412873	2.03638
chr11	chr11_2665458-2717950	2665458	2717950	52492	5096	157	3616	105	0.709576	1.96439
chr11	chr11_26679625-26734860	26679625	26734860	55235	5096	112	3817	68	0.749019	1.45186
chr11	chr11_26734860-26753266	26734860	26753266	18406	5096	50	1840	23	0.361068	2.23751
chr11	chr11_26753266-26939510	26753266	26939510	186244	5096	791	1615	582	0.316915	5.19258
chr11	chr11_26939510-26998631	26939510	26998631	59121	5096	409	992	225	0.194662	5.34356
chr11	chr11_26998631-27030287	26998631	27030287	31656	5096	151	1372	83	0.269231	3.46387
chr11	chr11_27030287-27069791	27030287	27069791	39504	5096	8	1615	2	0.316915	1.98026
chr11	chr11_27069791-27171919	27069791	27171919	102128	5096	199	2209	132	0.433477	3.105
chr11	chr11_27171919-27202483	27171919	27202483	30564	5096	83	3478	49	0.682496	1.62505
chr11	chr11_2717950-2742865	2717950	2742865	24915	5096	366	1915	224	0.375785	4.19701
chr11	chr11_27202483-27240732	27202483	27240732	38249	5096	67	4060	38	0.796703	1.18935
chr11	chr11_27240732-27317142	27240732	27317142	76410	5096	127	2089	79	0.409929	2.25659
chr11	chr11_27317142-27428984	27317142	27428984	111842	5096	222	2921	147	0.573195	2.64802
chr11	chr11_2742865-2792115	2742865	2792115	49250	5096	333	2238	240	0.439168	2.88692
chr11	chr11_27428984-27486355	27428984	27486355	57371	5096	326	2625	181	0.51511	3.83241
chr11	chr11_27486355-27729039	27486355	27729039	242684	5096	97	4084	86	0.801413	0.996507
chr11	chr11_27729039-27770447	27729039	27770447	41408	5096	126	1926	71	0.377943	3.06725
chr11	chr11_27770447-27850560	27770447	27850560	80113	5096	392	2365	223	0.464089	4.14151
chr11	chr11_27850560-27908715	27850560	27908715	58155	5096	22	4995	11	0.980181	0.198598
chr11	chr11_27908715-28356196	27908715	28356196	447481	5096	4	2237	0	0.438972	1.54071
chr11	chr11_2792115-2798446	2792115	2798446	6331	5096	168	1864	87	0.365777	3.52215
chr11	chr11_2798446-2838311	2798446	2838311	39865	5096	987	903	671	0.177198	6.66566
chr11	chr11_28356196-28556945	28356196	28556945	200749	5096	3	3467	0	0.680338	0.937011
chr11	chr11_2838311-2858417	2838311	2858417	20106	5096	562	1477	344	0.289835	5.39854
chr11	chr11_28556945-28690244	28556945	28690244	133299	5096	3	2704	0	0.530612	1.03002
chr11	chr11_2858417-2915092	2858417	2915092	56675	5096	931	2217	726	0.435047	4.66437
chr11	chr11_28690244-28720673	28690244	28720673	30429	5096	21	4264	9	0.836735	0.875515
chr11	chr11_28720673-28865670	28720673	28865670	144997	5096	434	2473	343	0.485283	2.89627
chr11	chr11_28865670-29075878	28865670	29075878	210208	5096	911	2198	807	0.431319	4.11492
chr11	chr11_29075878-29197220	29075878	29197220	121342	5096	229	2262	147	0.443878	3.1214
chr11	chr11_2915092-3085924	2915092	3085924	170832	5096	276	3088	222	0.605965	1.84883
chr11	chr11_29197220-29282700	29197220	29282700	85480	5096	279	2767	166	0.542975	3.14334
chr11	chr11_29282700-29340624	29282700	29340624	57924	5096	266	2274	158	0.446232	2.64504
chr11	chr11_29340624-29441624	29340624	29441624	101000	5096	76	2993	45	0.587323	1.88225
chr11	chr11_29441624-29472072	29441624	29472072	30448	5096	135	2522	62	0.494898	2.87295
chr11	chr11_29472072-29508700	29472072	29508700	36628	5096	194	1301	111	0.255298	3.58652
chr11	chr11_29508700-29641539	29508700	29641539	132839	5096	79	2536	40	0.497645	2.51134
chr11	chr11_29641539-29801058	29641539	29801058	159519	5096	1174	1825	961	0.358124	5.35938
chr11	chr11_29801058-29957559	29801058	29957559	156501	5096	1392	1131	1067	0.221939	6.71356
chr11	chr11_29957559-30037662	29957559	30037662	80103	5096	311	2023	190	0.396978	3.85705
chr11	chr11_30037662-30123034	30037662	30123034	85372	5096	4	4715	1	0.925235	0.392959
chr11	chr11_30123034-30187320	30123034	30187320	64286	5096	5	3313	0	0.650118	1.14284
chr11	chr11_30187320-30418160	30187320	30418160	230840	5096	1051	1966	945	0.385793	4.33227
chr11	chr11_30418160-30515610	30418160	30515610	97450	5096	248	2524	178	0.49529	2.91657
chr11	chr11_30515610-30549800	30515610	30549800	34190	5096	7	2612	2	0.512559	1.72894
chr11	chr11_30549800-30584312	30549800	30584312	34512	5096	6	4325	1	0.848705	0.774424
chr11	chr11_30584312-30664752	30584312	30664752	80440	5096	276	2233	189	0.438187	3.04095
chr11	chr11_30664752-30728704	30664752	30728704	63952	5096	12	4611	4	0.904827	0.528613
chr11	chr11_30728704-30770517	30728704	30770517	41813	5096	112	2952	72	0.579278	1.99079
chr11	chr11_30770517-31010434	30770517	31010434	239917	5096	111	2279	93	0.447214	1.79162
chr11	chr11_3085924-3112197	3085924	3112197	26273	5096	947	2082	748	0.408556	4.96786
chr11	chr11_31010434-31797626	31010434	31797626	787192	5096	480	4588	471	0.900314	1.3446
chr11	chr11_3112197-3144182	3112197	3144182	31985	5096	423	1793	289	0.351845	4.09852
chr11	chr11_3144182-3165038	3144182	3165038	20856	5096	22	2510	11	0.492543	1.81439
chr11	chr11_3165038-3192718	3165038	3192718	27680	5096	217	2173	144	0.426413	2.53849
chr11	chr11_31797626-31872123	31797626	31872123	74497	5096	676	1295	411	0.254121	5.67643
chr11	chr11_31872123-31919213	31872123	31919213	47090	5096	74	2113	29	0.414639	2.83846
chr11	chr11_31919213-31988067	31919213	31988067	68854	5096	6	3069	1	0.602237	1.10126
chr11	chr11_3192718-3200887	3192718	3200887	8169	5096	65	4256	37	0.835165	1.08744
chr11	chr11_31988067-32015353	31988067	32015353	27286	5096	54	4001	24	0.785126	1.41428
chr11	chr11_3200887-3227712	3200887	3227712	26825	5096	547	2165	375	0.424843	3.6112
chr11	chr11_32015353-32040891	32015353	32040891	25538	5096	45	2088	20	0.409733	2.15252
chr11	chr11_32040891-32053543	32040891	32053543	12652	5096	2	4013	0	0.78748	0.746271
chr11	chr11_32053543-32141136	32053543	32141136	87593	5096	431	3508	312	0.688383	2.786
chr11	chr11_32141136-32203186	32141136	32203186	62050	5096	188	1909	118	0.374608	3.33142
chr11	chr11_32203186-32219119	32203186	32219119	15933	5096	3	4466	0	0.876374	0.562836
chr11	chr11_32219119-32256665	32219119	32256665	37546	5096	2	4378	0	0.859105	0.586577
chr11	chr11_32256665-32271831	32256665	32271831	15166	5096	157	1806	82	0.354396	2.99782
chr11	chr11_32271831-32348057	32271831	32348057	76226	5096	249	2159	156	0.423666	2.67025
chr11	chr11_3227712-3340176	3227712	3340176	112464	5096	315	2604	211	0.510989	3.30812
chr11	chr11_32348057-32422474	32348057	32422474	74417	5096	710	1631	483	0.320055	5.3756
chr11	chr11_32422474-32484433	32422474	32484433	61959	5096	57	2412	33	0.473312	1.96502
chr11	chr11_32484433-32530704	32484433	32530704	46271	5096	425	1109	241	0.217622	4.97915
chr11	chr11_32530704-32565933	32530704	32565933	35229	5096	731	1025	430	0.201138	6.13538
chr11	chr11_32565933-32886182	32565933	32886182	320249	5096	2	2999	0	0.588501	0.977281
chr11	chr11_32886182-33009692	32886182	33009692	123510	5096	276	3001	171	0.588893	2.83705
chr11	chr11_33009692-33082428	33009692	33082428	72736	5096	693	1446	463	0.283752	5.05963
chr11	chr11_33082428-33226750	33082428	33226750	144322	5096	333	2471	230	0.48489	2.85001
chr11	chr11_33226750-33370877	33226750	33370877	144127	5096	955	1974	717	0.387363	4.95104
chr11	chr11_33370877-33406709	33370877	33406709	35832	5096	434	1715	250	0.336538	4.54617
chr11	chr11_3340176-3398835	3340176	3398835	58659	5096	56	2969	45	0.582614	1.41596
chr11	chr11_33406709-33422041	33406709	33422041	15332	5096	88	1809	50	0.354984	2.85678
chr11	chr11_33422041-33564196	33422041	33564196	142155	5096	1257	797	931	0.156397	7.09835
chr11	chr11_33564196-33621827	33564196	33621827	57631	5096	288	1313	180	0.257653	3.68992
chr11	chr11_33621827-33655063	33621827	33655063	33236	5096	127	1394	69	0.273548	3.2676
chr11	chr11_33655063-33694176	33655063	33694176	39113	5096	144	1669	78	0.327512	3.52281
chr11	chr11_33694176-33774236	33694176	33774236	80060	5096	254	2449	166	0.480573	2.80496
chr11	chr11_33774236-33851735	33774236	33851735	77499	5096	460	2311	295	0.453493	3.85731
chr11	chr11_33851735-33884655	33851735	33884655	32920	5096	98	3390	54	0.665228	2.01824
chr11	chr11_33884655-33898470	33884655	33898470	13815	5096	178	2656	97	0.521193	2.93718
chr11	chr11_33898470-33936750	33898470	33936750	38280	5096	761	1630	511	0.319859	5.6999
chr11	chr11_33936750-33973733	33936750	33973733	36983	5096	270	3499	163	0.686617	2.64776
chr11	chr11_33973733-34162218	33973733	34162218	188485	5096	13	4638	5	0.910126	0.566164
chr11	chr11_3398835-3416753	3398835	3416753	17918	5096	85	4435	63	0.87029	0.860671
chr11	chr11_34162218-34182670	34162218	34182670	20452	5096	9	2860	4	0.561224	1.04283
chr11	chr11_3416753-3462963	3416753	3462963	46210	5096	122	2071	91	0.406397	2.27404
chr11	chr11_34182670-34197009	34182670	34197009	14339	5096	15	3813	6	0.748234	1.08615
chr11	chr11_34197009-34207007	34197009	34207007	9998	5096	3	4869	1	0.955455	0.264573
chr11	chr11_34207007-34229695	34207007	34229695	22688	5096	5	2806	0	0.550628	1.6029
chr11	chr11_34229695-34236542	34229695	34236542	6847	5096	2	3324	0	0.652276	0.932019
chr11	chr11_34236542-34246997	34236542	34246997	10455	5096	3	3038	0	0.596154	0.979551
chr11	chr11_34246997-34290311	34246997	34290311	43314	5096	452	2079	250	0.407967	4.82368
chr11	chr11_34290311-34300748	34290311	34300748	10437	5096	78	2426	42	0.47606	1.94901
chr11	chr11_34300748-34317219	34300748	34317219	16471	5096	6	2187	0	0.42916	2.01272
chr11	chr11_34317219-34353433	34317219	34353433	36214	5096	44	4008	26	0.786499	1.09729
chr11	chr11_34353433-34395066	34353433	34395066	41633	5096	169	3021	94	0.592818	2.75245
chr11	chr11_34395066-34438170	34395066	34438170	43104	5096	7	1951	2	0.382849	2.02794
chr11	chr11_34438170-34507219	34438170	34507219	69049	5096	253	695	161	0.136381	4.2771
chr11	chr11_34507219-34561879	34507219	34561879	54660	5096	984	2044	721	0.401099	5.03255
chr11	chr11_34561879-34602889	34561879	34602889	41010	5096	120	2179	69	0.42759	2.74308
chr11	chr11_34602889-34645303	34602889	34645303	42414	5096	62	2561	43	0.502551	1.3004
chr11	chr11_3462963-3529445	3462963	3529445	66482	5096	722	2848	595	0.55887	3.41192
chr11	chr11_34645303-34836287	34645303	34836287	190984	5096	501	1330	391	0.260989	3.79156
chr11	chr11_34836287-35013274	34836287	35013274	176987	5096	565	3427	483	0.672488	2.65576
chr11	chr11_35013274-35047844	35013274	35047844	34570	5096	63	2033	37	0.39894	1.84792
chr11	chr11_35047844-35079330	35047844	35079330	31486	5096	60	2010	35	0.394427	2.11313
chr11	chr11_35079330-35102493	35079330	35102493	23163	5096	19	1563	9	0.306711	2.05778
chr11	chr11_35102493-35166644	35102493	35166644	64151	5096	847	1346	554	0.264129	6.23071
chr11	chr11_35166644-35195267	35166644	35195267	28623	5096	35	2403	15	0.471546	2.47672
chr11	chr11_35195267-35223027	35195267	35223027	27760	5096	412	2004	230	0.39325	4.32798
chr11	chr11_35223027-35332790	35223027	35332790	109763	5096	431	1892	307	0.371272	3.36134
chr11	chr11_3529445-3618643	3529445	3618643	89198	5096	1276	414	1089	0.0812402	6.81134
chr11	chr11_35332790-35380531	35332790	35380531	47741	5096	324	3000	197	0.588697	3.39979
chr11	chr11_35380531-35421411	35380531	35421411	40880	5096	5	2917	0	0.57241	1.37719
chr11	chr11_35421411-35479930	35421411	35479930	58519	5096	84	3088	45	0.605965	1.72675
chr11	chr11_35479930-35500160	35479930	35500160	20230	5096	41	3304	22	0.648352	1.57466
chr11	chr11_35500160-35528085	35500160	35528085	27925	5096	240	1343	155	0.26354	3.47083
chr11	chr11_35528085-35539785	35528085	35539785	11700	5096	10	4423	5	0.867936	0.707833
chr11	chr11_35539785-35626753	35539785	35626753	86968	5096	562	2163	435	0.424451	4.33797
chr11	chr11_35626753-35826190	35626753	35826190	199437	5096	279	1604	202	0.314757	2.73343
chr11	chr11_35826190-35850820	35826190	35850820	24630	5096	70	2860	45	0.561224	1.65497
chr11	chr11_35850820-35874007	35850820	35874007	23187	5096	242	2388	142	0.468603	2.39396
chr11	chr11_35874007-35950200	35874007	35950200	76193	5096	1730	1796	1275	0.352433	7.30018
chr11	chr11_35950200-35990667	35950200	35990667	40467	5096	126	1724	76	0.338305	3.24418
chr11	chr11_35990667-36012491	35990667	36012491	21824	5096	15	4102	8	0.804945	1.04181
chr11	chr11_36012491-36043092	36012491	36043092	30601	5096	353	2598	204	0.509812	3.69937
chr11	chr11_36043092-36069467	36043092	36069467	26375	5096	87	1946	47	0.381868	2.75546
chr11	chr11_36069467-36092607	36069467	36092607	23140	5096	517	2072	350	0.406593	3.93632
chr11	chr11_36092607-36097672	36092607	36097672	5065	5096	50	3076	22	0.603611	2.01427
chr11	chr11_36097672-36124270	36097672	36124270	26598	5096	171	2346	97	0.460361	2.71163
chr11	chr11_36124270-36160319	36124270	36160319	36049	5096	245	1436	148	0.28179	3.43736
chr11	chr11_36160319-36230261	36160319	36230261	69942	5096	289	1783	197	0.349882	3.44301
chr11	chr11_3618643-3642943	3618643	3642943	24300	5096	661	2508	489	0.492151	4.2359
chr11	chr11_36230261-36260041	36230261	36260041	29780	5096	17	4036	10	0.791994	1.09562
chr11	chr11_36260041-36303412	36260041	36303412	43371	5096	62	2743	33	0.538265	1.86767
chr11	chr11_36303412-36377781	36303412	36377781	74369	5096	216	4154	166	0.815149	1.48222
chr11	chr11_36377781-36392384	36377781	36392384	14603	5096	13	2615	6	0.513148	1.89956
chr11	chr11_36392384-36416526	36392384	36416526	24142	5096	281	3277	165	0.643053	2.84078
chr11	chr11_36416526-36437227	36416526	36437227	20701	5096	262	2892	151	0.567504	3.26953
chr11	chr11_3642943-3701074	3642943	3701074	58131	5096	1765	669	1348	0.131279	8.25535
chr11	chr11_36437227-36454822	36437227	36454822	17595	5096	149	3108	91	0.60989	2.33445
chr11	chr11_36454822-36495765	36454822	36495765	40943	5096	201	2865	100	0.562206	2.78727
chr11	chr11_36495765-36716353	36495765	36716353	220588	5096	31	4168	19	0.817896	1.14463
chr11	chr11_36716353-36747215	36716353	36747215	30862	5096	71	2676	35	0.525118	2.61691
chr11	chr11_36747215-36846263	36747215	36846263	99048	5096	71	2404	38	0.471743	2.00443
chr11	chr11_36846263-36876171	36846263	36876171	29908	5096	2	3055	0	0.59949	0.971248
chr11	chr11_36876171-36947410	36876171	36947410	71239	5096	65	3986	33	0.782182	1.37598
chr11	chr11_36947410-37024174	36947410	37024174	76764	5096	206	3341	128	0.655612	2.42679
chr11	chr11_3701074-3802873	3701074	3802873	101799	5096	505	1020	347	0.200157	4.70405
chr11	chr11_37024174-37095251	37024174	37095251	71077	5096	230	1457	146	0.285911	3.19717
chr11	chr11_37095251-37112498	37095251	37112498	17247	5096	18	2803	8	0.550039	1.68998
chr11	chr11_37112498-37123713	37112498	37123713	11215	5096	4	2362	0	0.463501	1.62677
chr11	chr11_37123713-37216298	37123713	37216298	92585	5096	775	1378	537	0.270408	5.27034
chr11	chr11_37216298-37329278	37216298	37329278	112980	5096	39	2267	30	0.444859	1.99787
chr11	chr11_37329278-37497234	37329278	37497234	167956	5096	212	4054	180	0.795526	1.54929
chr11	chr11_37497234-37557314	37497234	37557314	60080	5096	110	2547	52	0.499804	2.60666
chr11	chr11_37557314-37664217	37557314	37664217	106903	5096	493	3131	349	0.614403	3.2151
chr11	chr11_37664217-37680959	37664217	37680959	16742	5096	7	2971	2	0.583006	1.24528
chr11	chr11_37680959-37820304	37680959	37820304	139345	5096	118	4462	90	0.875589	0.907819
chr11	chr11_37820304-37931465	37820304	37931465	111161	5096	537	891	339	0.174843	5.26311
chr11	chr11_37931465-37960106	37931465	37960106	28641	5096	5	4101	2	0.804749	0.861836
chr11	chr11_37960106-38047212	37960106	38047212	87106	5096	79	3822	45	0.75	1.56949
chr11	chr11_3802873-3826063	3802873	3826063	23190	5096	10	3069	3	0.602237	1.41678
chr11	chr11_38047212-38327122	38047212	38327122	279910	5096	342	3769	282	0.7396	2.12973
